idCiudad,FK_idEstado,Nombre,Latitud,Longitud
27834,138,"Hartford",38.2451,-96.0469
27835,154,"Hartford",43.3569,-73.4106
27836,157,"Hartford",41.3114,-80.5687
27837,163,"Hartford",43.6522,-96.9799
27838,164,"Hartford",35.8217,-83.0992
27839,172,"Hartford",43.6606,-72.3386
27840,169,"Hartford",39.0009,-81.9798
27841,145,"Hartland",43.8044,-93.4653
27842,170,"Hartland",43.1384,-88.3524
27843,172,"Hartland Four Corners",43.5466,-72.4252
27844,160,"Hartleton",40.8997,-77.1574
27845,137,"Hartley",43.1758,-95.4927
27846,165,"Hartley",35.8727,-102.71
27847,168,"Hartline",47.7598,-119.104
27848,129,"Hartly",39.1491,-75.6974
27849,125,"Hartman",35.4189,-93.6161
27850,127,"Hartman",38.195,-102.154
27851,169,"Harts",37.9989,-82.1851
27852,135,"Hartsburg",40.2425,-89.458
27853,147,"Hartsburg",38.7092,-92.2897
27854,154,"Hartsdale",41.0201,-73.808
27855,127,"Hartsel",38.8787,-105.713
27856,132,"Hartsfield",31.2145,-83.9772
27857,147,"Hartshorn",37.2915,-91.7008
27858,158,"Hartshorne",34.7412,-95.6227
27859,160,"Hartstown",41.5576,-80.3853
27860,171,"Hartville",42.3847,-104.796
27861,137,"Hartwick",41.8191,-92.3576
27862,154,"Hartwick",42.7071,-75.0688
27863,167,"Hartwood",38.4022,-77.5658
27864,134,"Harvard",46.9702,-116.612
27865,149,"Harvard",40.6277,-98.0707
27866,135,"Harvel",39.3852,-89.5451
27867,122,"Harvest",34.8338,-86.7377
27868,125,"Harvey",34.8632,-93.7622
27869,137,"Harvey",41.3017,-92.9423
27870,156,"Harvey",47.7822,-99.8441
27871,160,"Harveys Lake",41.355,-76.0525
27872,157,"Harveysburg",39.5055,-83.9937
27873,138,"Harveyville",38.879,-96.0176
27874,147,"Harviell",36.6837,-90.5745
27875,143,"Harwich Port",41.6725,-70.0704
27876,160,"Harwick",40.571,-79.8027
27877,128,"Harwinton",41.7549,-73.0582
27878,147,"Harwood",37.9494,-94.1187
27879,156,"Harwood",47.0192,-96.9474
27880,165,"Harwood",29.6608,-97.4854
27881,135,"Harwood Heights",41.953,-87.7822
27882,152,"Haskell",41.0301,-74.3021
27883,158,"Haskell",35.7869,-95.6956
27884,157,"Haskins",41.4671,-83.7087
27885,165,"Haslet",32.9642,-97.3578
27886,155,"Hassell",35.9116,-77.2788
27887,131,"Hastings",29.6778,-81.4212
27888,137,"Hastings",40.9661,-95.5745
27889,154,"Hastings",43.3578,-76.1514
27890,158,"Hastings",34.2159,-98.1059
27891,160,"Hastings",40.6754,-78.6912
27892,154,"Hastings on Hudson",40.9894,-73.8713
27893,125,"Hasty",36.015,-93.044
27894,127,"Hasty",38.0502,-102.92
27895,127,"Haswell",38.4364,-103.123
27896,126,"Hat Creek",40.7898,-121.504
27897,160,"Hatboro",40.177,-75.1061
27898,153,"Hatch",32.586,-107.171
27899,166,"Hatch",37.6501,-112.434
27900,122,"Hatchechubbee",32.2754,-85.2898
27901,125,"Hatfield",34.4886,-94.3468
27902,136,"Hatfield",37.9027,-87.2249
27903,143,"Hatfield",42.3856,-72.6078
27904,147,"Hatfield",40.5215,-94.1749
27905,148,"Hathaway",46.2761,-106.196
27906,126,"Hathaway Pines",38.1863,-120.387
27907,143,"Hathorne",42.5834,-70.9859
27908,170,"Hatley",44.8205,-89.392
27909,125,"Hattieville",35.2814,-92.791
27910,125,"Hatton",34.3566,-94.3798
27911,156,"Hatton",47.6285,-97.3457
27912,168,"Hatton",46.7761,-118.826
27913,136,"Haubstadt",38.1827,-87.5887
27914,148,"Haugan",47.3834,-115.399
27915,170,"Haugen",45.6078,-91.7731
27916,133,"Hauula",21.5956,-157.925
27917,169,"Havaco",37.41,-81.5775
27918,125,"Havana",35.1238,-93.5884
27919,138,"Havana",37.0883,-95.945
27920,156,"Havana",45.9795,-97.6269
27921,137,"Havelock",42.8425,-94.7375
27922,138,"Haven",37.8489,-97.7853
27923,138,"Havensville",39.4926,-96.0808
27924,160,"Haverford",40.0078,-75.3135
27925,137,"Haverhill",41.9376,-92.9793
27926,151,"Haverhill",44.0424,-72.0588
27927,157,"Haverhill",38.5848,-82.8324
27928,154,"Haverstraw",41.1924,-73.9672
27929,157,"Haviland",41.0351,-84.6331
27930,155,"Haw River",36.0385,-79.3271
27931,133,"Hawaii National Park",19.4324,-155.259
27932,137,"Hawarden",43.0114,-96.4345
27933,133,"Hawi",20.2287,-155.857
27934,145,"Hawick",45.3442,-94.8308
27935,147,"Hawk Point",38.9821,-91.1219
27936,160,"Hawk Run",40.9411,-78.2161
27937,171,"Hawk Springs",41.7321,-104.372
27938,137,"Hawkeye",42.9485,-91.9661
27939,165,"Hawkins",32.6661,-95.2425
27940,170,"Hawkins",45.5192,-90.7243
27941,144,"Hawks",45.2766,-83.8894
27942,145,"Hawley",46.8912,-96.2982
27943,165,"Hawley",32.5959,-99.8682
27944,128,"Hawleyville",41.4276,-73.3558
27945,152,"Haworth",40.9616,-73.9946
27946,158,"Haworth",33.7909,-94.5749
27947,160,"Hawthorn",41.0151,-79.2715
27948,131,"Hawthorne",29.5572,-82.1051
27949,170,"Hawthorne",46.5031,-91.8607
27950,127,"Haxtun",40.6307,-102.573
27951,168,"Hay",46.6769,-117.918
27952,149,"Hay Springs",42.6182,-102.662
27953,122,"Hayden",33.8985,-86.8068
27954,124,"Hayden",33.0018,-110.73
27955,127,"Hayden",40.5952,-107.195
27956,143,"Haydenville",42.4048,-72.6898
27957,157,"Haydenville",39.4816,-82.3286
27958,140,"Hayes",30.1087,-92.92
27959,167,"Hayes",37.3028,-76.4825
27960,137,"Hayesville",41.2638,-92.2476
27961,157,"Hayesville",40.7717,-82.2594
27962,145,"Hayfield",43.8921,-92.8017
27963,167,"Haymarket",38.8715,-77.6465
27964,125,"Haynes",34.8713,-90.7596
27965,140,"Haynesville",32.9128,-93.0286
27966,167,"Haynesville",37.9501,-76.6629
27967,148,"Hays",48.2096,-108.804
27968,155,"Hays",36.3564,-81.1253
27969,147,"Hayti",36.2659,-89.7083
27970,167,"Haywood",38.4715,-78.1807
27971,169,"Haywood",39.3814,-80.3362
27972,149,"Hazard",41.0925,-99.0724
27973,139,"Hazel",36.5397,-88.337
27974,163,"Hazel",44.7605,-97.3098
27975,135,"Hazel Crest",41.5748,-87.6813
27976,139,"Hazel Green",37.763,-83.3905
27977,170,"Hazel Green",42.5358,-90.5031
27978,160,"Hazel Hurst",41.7059,-78.5825
27979,170,"Hazelhurst",45.7571,-89.7926
27980,134,"Hazelton",42.5449,-114.07
27981,138,"Hazelton",37.1231,-98.4033
27982,156,"Hazelton",46.5023,-100.231
27983,169,"Hazelton",39.6536,-79.5309
27984,155,"Hazelwood",35.4785,-83.004
27985,125,"Hazen",34.7916,-91.5681
27986,137,"Hazleton",42.5998,-91.9032
27987,136,"Hazleton",38.4497,-87.4942
27988,167,"Head Waters",38.3011,-79.4256
27989,158,"Headrick",34.7001,-99.2004
27990,170,"Heafford Junction",45.5472,-89.7155
27991,158,"Healdton",34.2306,-97.5037
27992,138,"Healy",38.4817,-100.613
27993,148,"Heart Butte",48.259,-112.813
27994,149,"Heartwell",40.5678,-98.7811
27995,169,"Heaters",38.7555,-80.6514
27996,143,"Heath",42.6791,-72.84
27997,162,"Heath Springs",34.5669,-80.7524
27998,158,"Heavener",34.7143,-94.6497
27999,126,"Heber",32.7115,-115.452
28000,159,"Hebo",45.1667,-123.829
28001,128,"Hebron",41.6833,-72.404
28002,135,"Hebron",42.4569,-88.4187
28003,136,"Hebron",41.3139,-87.2167
28004,139,"Hebron",39.0882,-84.7043
28005,141,"Hebron",44.2116,-70.3796
28006,156,"Hebron",46.852,-102.007
28007,151,"Hebron",43.7311,-71.8331
28008,157,"Hebron",39.9688,-82.517
28009,135,"Hecker",38.2641,-89.9744
28010,163,"Hecla",45.8599,-98.2403
28011,125,"Hector",35.5145,-92.9758
28012,145,"Hector",44.7605,-94.6911
28013,154,"Hector",42.4947,-76.8774
28014,169,"Hedgesville",39.5195,-78.0934
28015,165,"Hedley",34.8623,-100.679
28016,137,"Hedrick",41.2094,-92.3382
28017,140,"Heflin",32.4425,-93.2895
28018,160,"Hegins",40.6638,-76.4802
28019,139,"Heidelberg",37.5553,-83.7789
28020,146,"Heidelberg",31.8794,-89.0123
28021,165,"Heidenheimer",31.0174,-97.3024
28022,139,"Heidrick",36.8964,-83.8672
28023,160,"Heilwood",40.6208,-78.9156
28024,164,"Heiskell",36.1196,-84.0415
28025,152,"Heislerville",39.2484,-74.9941
28026,168,"Heisson",45.8253,-122.49
28027,132,"Helen",34.6824,-83.7442
28028,142,"Helen",38.3989,-76.7199
28029,169,"Helen",37.6349,-81.3142
28030,122,"Helena",33.2958,-86.8559
28031,132,"Helena",32.0847,-82.9495
28032,147,"Helena",39.9341,-94.6907
28033,154,"Helena",44.9219,-74.7264
28034,157,"Helena",41.324,-83.3168
28035,158,"Helena",36.5593,-98.2884
28036,126,"Helendale",34.8027,-117.362
28037,170,"Helenville",43.0154,-88.7169
28038,164,"Helenwood",36.4337,-84.5593
28039,159,"Helix",45.9073,-118.844
28040,160,"Hellertown",40.5825,-75.3039
28041,139,"Hellier",37.2875,-82.4715
28042,126,"Helm",36.516,-120.137
28043,152,"Helmetta",40.3772,-74.4235
28044,136,"Helmsburg",39.2773,-86.3001
28045,148,"Helmville",46.8641,-113.002
28046,165,"Helotes",29.6143,-98.747
28047,166,"Helper",39.7304,-110.917
28048,139,"Helton",36.9545,-83.3918
28049,136,"Heltonville",38.9403,-86.3374
28050,169,"Helvetia",38.7684,-80.1333
28051,147,"Hematite",38.2016,-90.4808
28052,162,"Hemingway",33.7309,-79.4385
28053,136,"Hemlock",40.4202,-86.0416
28054,144,"Hemlock",43.422,-84.2287
28055,154,"Hemlock",42.779,-77.5802
28056,169,"Hemphill",37.4447,-81.5956
28057,122,"Henagar",34.6124,-85.7217
28058,125,"Henderson",36.359,-92.1942
28059,127,"Henderson",39.8873,-104.881
28060,137,"Henderson",41.1163,-95.4706
28061,135,"Henderson",41.025,-90.3561
28062,142,"Henderson",39.0672,-75.815
28063,144,"Henderson",43.1149,-84.2334
28064,145,"Henderson",44.5464,-93.9537
28065,149,"Henderson",40.7857,-97.7689
28066,154,"Henderson",43.8534,-76.251
28067,169,"Henderson",38.8159,-82.1366
28068,154,"Henderson Harbor",43.8643,-76.2025
28069,160,"Hendersonville",40.2993,-80.1525
28070,149,"Hendley",40.0887,-99.9679
28071,145,"Hendricks",44.4977,-96.3895
28072,169,"Hendricks",39.0723,-79.5931
28073,158,"Hendrix",33.7954,-96.3174
28074,145,"Hendrum",47.28,-96.7614
28075,166,"Henefer",41.0863,-111.327
28076,169,"Henlawson",37.9023,-81.9886
28077,147,"Henley",38.3775,-92.3101
28078,135,"Hennepin",41.2233,-89.3007
28079,158,"Hennepin",34.5088,-97.3477
28080,151,"Henniker",43.1735,-71.8224
28081,135,"Henning",40.3071,-87.701
28082,145,"Henning",46.3245,-95.3401
28083,164,"Henning",35.7162,-89.6967
28084,155,"Henrico",36.5286,-77.8485
28085,147,"Henrietta",39.2179,-93.9087
28086,155,"Henrietta",35.2578,-81.7965
28087,145,"Henriette",45.8714,-93.1185
28088,166,"Henrieville",37.5628,-111.994
28089,135,"Henry",41.1083,-89.4425
28090,149,"Henry",41.9838,-104.007
28091,163,"Henry",44.8914,-97.4318
28092,164,"Henry",36.2059,-88.4638
28093,167,"Henry",36.8395,-80.0025
28094,158,"Henryetta",35.4729,-95.9709
28095,142,"Henryton",39.3512,-76.9138
28096,160,"Henryville",41.0997,-75.2652
28097,156,"Hensel",48.6739,-97.6008
28098,125,"Hensley",34.5559,-92.1911
28099,169,"Hensley",37.4736,-81.7002
28100,154,"Hensonville",42.2614,-74.2189
28101,132,"Hephzibah",33.281,-82.1107
28102,138,"Hepler",37.6529,-95.0151
28103,159,"Heppner",45.2709,-119.458
28104,169,"Hepzibah",39.3327,-80.3357
28105,126,"Herald",38.3418,-121.11
28106,135,"Herald",37.9674,-88.2146
28107,170,"Herbster",46.7734,-91.226
28108,124,"Hereford",31.4041,-110.306
28109,127,"Hereford",40.9765,-104.306
28110,159,"Hereford",44.6096,-118.03
28111,160,"Hereford",40.4457,-75.5831
28112,138,"Herington",38.7322,-97.0904
28113,154,"Herkimer",43.0566,-75.0112
28114,126,"Herlong",40.3266,-120.123
28115,145,"Herman",45.8033,-96.0683
28116,149,"Herman",41.6449,-96.3193
28117,160,"Herman",40.8303,-79.8115
28118,144,"Hermansville",45.7496,-87.6433
28119,146,"Hermanville",31.955,-90.8237
28120,160,"Herminie",40.2543,-79.7095
28121,125,"Hermitage",33.37,-92.1129
28122,165,"Hermleigh",32.6254,-100.74
28123,154,"Hermon",44.4225,-75.2101
28124,163,"Hermosa",43.7793,-103.07
28125,153,"Hernandez",36.0385,-106.225
28126,138,"Herndon",39.8918,-100.827
28127,139,"Herndon",36.7076,-87.607
28128,160,"Herndon",40.6872,-76.7831
28129,169,"Herndon",37.513,-81.3691
28130,169,"Hernshaw",38.1929,-81.6033
28131,135,"Herod",37.502,-88.4655
28132,148,"Heron",47.9991,-115.949
28133,145,"Heron Lake",43.8059,-95.3375
28134,163,"Herreid",45.8551,-100.015
28135,135,"Herrick",39.2377,-88.9714
28136,163,"Herrick",43.0813,-99.2364
28137,160,"Herrick Center",41.7635,-75.509
28138,144,"Herron",44.9993,-83.6647
28139,135,"Herscher",41.0154,-88.0718
28140,149,"Hershey",41.1676,-101.028
28141,170,"Hertel",45.7983,-92.1383
28142,144,"Hesperia",43.622,-86.0788
28143,127,"Hesperus",37.1547,-108.156
28144,144,"Hessel",46.0044,-84.4258
28145,160,"Hesston",40.4029,-78.1239
28146,139,"Hestand",36.6473,-85.5645
28147,140,"Hester",30.0178,-90.7787
28148,125,"Heth",35.0663,-90.4665
28149,163,"Hetland",44.382,-97.1715
28150,135,"Hettick",39.3903,-90.094
28151,154,"Heuvelton",44.5431,-75.4664
28152,169,"Hewett",37.9585,-81.8534
28153,145,"Hewitt",46.3255,-95.0296
28154,152,"Hewitt",41.1652,-74.3769
28155,165,"Hewitt",31.4546,-97.1957
28156,170,"Hewitt",44.6439,-90.1035
28157,154,"Hewlett",40.637,-73.6912
28158,165,"Hext",30.883,-99.5386
28159,134,"Heyburn",42.5617,-113.805
28160,135,"Heyworth",40.3419,-88.9792
28161,139,"Hi Hat",37.391,-82.728
28162,166,"Hiawatha",39.4847,-111.011
28163,169,"Hiawatha",37.4402,-81.2444
28164,160,"Hibbs",39.9318,-79.8826
28165,152,"Hibernia",40.9436,-74.4931
28166,133,"Hickam AFB",21.311,-157.935
28167,126,"Hickman",37.6013,-120.657
28168,149,"Hickman",40.6166,-96.617
28169,164,"Hickman",36.1056,-85.9078
28170,139,"Hickory",36.8496,-88.6894
28171,146,"Hickory",32.312,-89.0195
28172,160,"Hickory",40.2922,-80.3103
28173,144,"Hickory Corners",42.4296,-85.3963
28174,146,"Hickory Flat",34.6392,-89.1796
28175,162,"Hickory Grove",34.9487,-81.4446
28176,125,"Hickory Plains",34.987,-91.7467
28177,125,"Hickory Ridge",35.3986,-90.9593
28178,164,"Hickory Valley",35.1562,-89.1177
28179,157,"Hicksville",41.3178,-84.724
28180,165,"Hico",31.981,-98.033
28181,169,"Hico",38.1116,-80.9479
28182,135,"Hidalgo",39.1196,-88.1333
28183,165,"Hidalgo",26.0932,-98.2413
28184,160,"Hidden Valley",40.0083,-79.0802
28185,147,"Higbee",39.3081,-92.5236
28186,125,"Higden",35.4984,-92.2059
28187,122,"Higdon",34.8814,-85.6374
28188,128,"Higganum",41.4675,-72.581
28189,165,"Higgins",36.1482,-100.264
28190,144,"Higgins Lake",44.4603,-84.7562
28191,125,"Higginson",35.1796,-91.7125
28192,157,"Higginsport",38.7896,-83.967
28193,147,"Higginsville",39.0541,-93.6618
28194,152,"High Bridge",40.6684,-74.894
28195,170,"High Bridge",46.3834,-90.7366
28196,147,"High Hill",38.9012,-91.3719
28197,165,"High Island",29.5674,-94.3969
28198,147,"High Point",38.4787,-92.6045
28199,147,"High Ridge",38.4787,-90.5323
28200,153,"High Rolls Mountain Park",32.9489,-105.834
28201,132,"High Shoals",33.8003,-83.5015
28202,155,"High Shoals",35.4051,-81.2033
28203,169,"High View",39.174,-78.488
28204,155,"Highfalls",35.4793,-79.5233
28205,172,"Highgate Center",44.958,-72.9958
28206,172,"Highgate Springs",44.9766,-73.1054
28207,142,"Highland",39.1787,-76.9698
28208,144,"Highland",42.6585,-83.6182
28209,154,"Highland",41.711,-74.0082
28210,157,"Highland",39.3441,-83.5981
28211,170,"Highland",43.0589,-90.3552
28212,131,"Highland City",27.9652,-81.8793
28213,122,"Highland Home",31.9208,-86.298
28214,154,"Highland Lake",41.5404,-74.8476
28215,144,"Highland Park",42.4222,-83.1022
28216,167,"Highland Springs",37.5484,-77.3167
28217,155,"Highlands",35.0622,-83.2154
28218,152,"Highlands",40.4012,-73.9902
28219,165,"Highlands",29.8354,-95.0506
28220,137,"Highlandville",43.4425,-91.6684
28221,147,"Highlandville",36.937,-93.2653
28222,154,"Highmount",42.1442,-74.4903
28223,160,"Highspire",40.2089,-76.785
28224,152,"Hightstown",40.252,-74.5126
28225,135,"Highwood",42.2031,-87.8138
28226,148,"Highwood",47.5922,-110.796
28227,124,"Higley",33.3063,-111.699
28228,150,"Hiko",37.7776,-115.122
28229,171,"Hiland",42.8668,-106.313
28230,170,"Hilbert",44.1277,-88.2048
28231,162,"Hilda",33.2448,-81.3588
28232,155,"Hildebran",35.7137,-81.4224
28233,149,"Hildreth",40.307,-99.066
28234,148,"Hilger",47.3051,-109.415
28235,164,"Hilham",36.405,-85.4388
28236,151,"Hill",43.5308,-71.7589
28237,134,"Hill City",43.3007,-115.05
28238,145,"Hill City",47.0392,-93.6273
28239,154,"Hillburn",41.1268,-74.1705
28240,160,"Hiller",40.0107,-79.9052
28241,160,"Hilliards",41.1054,-79.8355
28242,136,"Hillisburg",40.2864,-86.3395
28243,165,"Hillister",30.6793,-94.3818
28244,144,"Hillman",45.0604,-83.9921
28245,145,"Hillman",46.0325,-93.8602
28246,170,"Hillpoint",43.3889,-90.1653
28247,127,"Hillrose",40.3281,-103.494
28248,137,"Hills",41.5709,-91.531
28249,145,"Hills",43.5439,-96.3728
28250,122,"Hillsboro",34.6459,-87.1954
28251,132,"Hillsboro",33.177,-83.708
28252,137,"Hillsboro",40.8344,-91.708
28253,136,"Hillsboro",40.07,-87.1509
28254,139,"Hillsboro",38.2838,-83.678
28255,142,"Hillsboro",38.9167,-75.9395
28256,146,"Hillsboro",32.4592,-89.5115
28257,151,"Hillsboro",43.1281,-71.9266
28258,153,"Hillsboro",32.8972,-107.645
28259,164,"Hillsboro",35.3641,-85.9578
28260,170,"Hillsboro",43.6121,-90.3998
28261,135,"Hillsdale",41.5904,-90.222
28262,136,"Hillsdale",39.7643,-87.4119
28263,152,"Hillsdale",41.0075,-74.0439
28264,154,"Hillsdale",42.2122,-73.5326
28265,158,"Hillsdale",36.5632,-97.9913
28266,160,"Hillsdale",40.7514,-78.8854
28267,170,"Hillsdale",45.3187,-91.8777
28268,171,"Hillsdale",41.2116,-104.478
28269,160,"Hillsgrove",41.4337,-76.7104
28270,127,"Hillside",38.2641,-105.611
28271,160,"Hillsville",41.0078,-80.4969
28272,167,"Hillsville",36.737,-80.6935
28273,169,"Hilltop",37.9426,-81.1512
28274,160,"Hilltown",40.3325,-75.2206
28275,135,"Hillview",39.476,-90.5233
28276,139,"Hillview",38.0719,-85.672
28277,126,"Hilmar",37.3942,-120.895
28278,154,"Hilton",43.2857,-77.8028
28279,162,"Hilton Head Island",32.2042,-80.7481
28280,167,"Hiltons",36.646,-82.4082
28281,139,"Hima",37.1208,-83.7784
28282,154,"Himrod",42.5924,-76.9639
28283,135,"Hinckley",41.7629,-88.6582
28284,141,"Hinckley",44.6859,-69.6332
28285,154,"Hinckley",43.3123,-75.1223
28286,157,"Hinckley",41.2388,-81.7346
28287,166,"Hinckley",39.4463,-112.851
28288,135,"Hindsboro",39.71,-88.1573
28289,125,"Hindsville",36.1414,-93.8694
28290,135,"Hines",41.8583,-87.8378
28291,145,"Hines",47.7615,-94.6741
28292,159,"Hines",43.5649,-119.084
28293,169,"Hines",37.9835,-80.7185
28294,172,"Hinesburg",44.3224,-73.1146
28295,140,"Hineston",31.0802,-92.7964
28296,148,"Hingham",48.5957,-110.428
28297,170,"Hingham",43.6388,-87.9143
28298,139,"Hinkle",36.8778,-83.78
28299,126,"Hinkley",35.0194,-117.345
28300,148,"Hinsdale",48.6056,-106.947
28301,151,"Hinsdale",42.8109,-72.499
28302,154,"Hinsdale",42.1993,-78.412
28303,137,"Hinton",42.6065,-96.2694
28304,158,"Hinton",35.4543,-98.2986
28305,167,"Hinton",38.4829,-79.0042
28306,141,"Hiram",43.8708,-70.8482
28307,147,"Hiram",37.233,-90.2985
28308,157,"Hiram",41.3372,-81.1647
28309,139,"Hiseville",37.1006,-85.8125
28310,158,"Hitchcock",35.9731,-98.2922
28311,163,"Hitchcock",44.5719,-98.4744
28312,139,"Hitchins",38.234,-82.9152
28313,158,"Hitchita",35.5199,-95.7514
28314,145,"Hitterdal",47.0205,-96.3154
28315,125,"Hiwasse",36.4234,-94.3526
28316,167,"Hiwassee",36.9752,-80.6434
28317,170,"Hixton",44.4032,-91.0577
28318,152,"Ho Ho Kus",40.9998,-74.0971
28319,136,"Hoagland",40.9503,-85.007
28320,154,"Hobart",42.3464,-74.6634
28321,168,"Hobart",47.4216,-121.971
28322,136,"Hobbs",40.2837,-85.9475
28323,155,"Hobbsville",36.3535,-76.6407
28324,155,"Hobgood",35.9841,-77.441
28325,132,"Hoboken",31.15,-82.1343
28326,148,"Hobson",46.8711,-110.204
28327,165,"Hobson",28.9392,-97.9819
28328,155,"Hobucken",35.2677,-76.5385
28329,165,"Hochheim",29.3129,-97.2908
28330,129,"Hockessin",39.7835,-75.6855
28331,157,"Hockingport",39.1883,-81.7517
28332,165,"Hockley",30.0437,-95.8249
28333,140,"Hodge",32.2776,-92.713
28334,158,"Hodgen",34.7568,-94.5994
28335,122,"Hodges",34.3479,-87.9692
28336,162,"Hodges",34.3062,-82.2316
28337,127,"Hoehne",37.2814,-104.381
28338,135,"Hoffman",38.5709,-89.3997
28339,155,"Hoffman",35.0398,-79.5591
28340,154,"Hoffmeister",43.4715,-74.7272
28341,154,"Hogansburg",44.9835,-74.6107
28342,132,"Hogansville",33.1601,-84.9368
28343,148,"Hogeland",48.8814,-108.716
28344,138,"Hoisington",38.6086,-98.8666
28345,145,"Hokah",43.7244,-91.3434
28346,163,"Holabird",44.5181,-99.5919
28347,134,"Holbrook",42.2009,-112.741
28348,143,"Holbrook",42.1471,-71.0046
28349,149,"Holbrook",40.2338,-100.024
28350,160,"Holbrook",39.8444,-80.342
28351,135,"Holcomb",42.0649,-89.0959
28352,138,"Holcomb",37.9567,-101.024
28353,147,"Holcomb",36.3826,-90.0175
28354,146,"Holcomb",33.7549,-89.9608
28355,170,"Holcombe",45.2521,-91.2394
28356,140,"Holden",30.5473,-90.6768
28357,143,"Holden",42.3349,-71.8573
28358,141,"Holden",44.7225,-68.6115
28359,147,"Holden",38.7311,-93.9737
28360,166,"Holden",39.0987,-112.27
28361,169,"Holden",37.8245,-82.0594
28362,131,"Holder",28.9137,-82.4584
28363,151,"Holderness",43.7278,-71.5895
28364,145,"Holdingford",45.743,-94.4152
28365,160,"Holicong",40.3363,-75.0365
28366,131,"Holiday",28.1935,-82.7439
28367,137,"Holland",42.4001,-92.7989
28368,136,"Holland",38.2395,-87.0053
28369,139,"Holland",36.6633,-86.0418
28370,143,"Holland",42.0415,-72.1491
28371,145,"Holland",44.0665,-96.186
28372,147,"Holland",36.0878,-89.821
28373,154,"Holland",42.6404,-78.5496
28374,157,"Holland",41.6266,-83.7494
28375,165,"Holland",30.8644,-97.3623
28376,154,"Holland Patent",43.2584,-75.2671
28377,145,"Hollandale",43.7573,-93.1625
28378,146,"Hollandale",33.1785,-90.8086
28379,170,"Hollandale",42.8804,-89.8958
28380,157,"Hollansburg",39.9955,-84.7909
28381,138,"Hollenberg",39.9581,-96.9744
28382,154,"Holley",43.2139,-78.0559
28383,147,"Holliday",39.4851,-92.1373
28384,165,"Holliday",33.6107,-98.6955
28385,160,"Hollidaysburg",40.4448,-78.3256
28386,122,"Hollins",33.1176,-86.1447
28387,151,"Hollis",42.7523,-71.5826
28388,154,"Hollis",40.7171,-73.7686
28389,141,"Hollis Center",43.5987,-70.6163
28390,131,"Hollister",29.6225,-81.8136
28391,147,"Hollister",36.5994,-93.2084
28392,155,"Hollister",36.2548,-77.9224
28393,158,"Hollister",34.3629,-98.8885
28394,153,"Holloman Air Force Base",32.8386,-106.12
28395,164,"Hollow Rock",36.0821,-88.2847
28396,157,"Holloway",40.1625,-81.1325
28397,154,"Hollowville",42.2314,-73.668
28398,160,"Hollsopple",40.2412,-78.968
28399,127,"Holly",37.8253,-102.164
28400,146,"Holly Bluff",32.8356,-90.6967
28401,125,"Holly Grove",34.5919,-91.1409
28402,162,"Holly Hill",33.3181,-80.3899
28403,122,"Holly Pond",34.1546,-86.6442
28404,146,"Holly Ridge",33.4454,-90.7526
28405,155,"Holly Ridge",34.4895,-77.514
28406,132,"Holly Springs",34.1739,-84.5007
28407,155,"Holly Springs",35.6211,-78.8587
28408,122,"Hollytree",34.8036,-86.2473
28409,122,"Hollywood",34.7367,-85.9647
28410,162,"Hollywood",32.7025,-80.284
28411,153,"Holman",36.0385,-105.383
28412,170,"Holmen",44.0032,-91.2302
28413,154,"Holmes",41.5306,-73.6674
28414,131,"Holmes Beach",27.4664,-82.7042
28415,145,"Holmes City",45.8028,-95.5724
28416,139,"Holmes Mill",36.886,-82.9669
28417,149,"Holmesville",40.2171,-96.6297
28418,157,"Holmesville",40.6308,-81.9345
28419,149,"Holstein",40.4373,-98.6671
28420,126,"Holt",37.9344,-121.426
28421,131,"Holt",30.7109,-86.7173
28422,144,"Holt",42.6321,-84.5423
28423,147,"Holt",39.4283,-94.3778
28424,136,"Holton",39.0217,-85.3869
28425,144,"Holton",43.452,-86.1285
28426,147,"Holts Summit",38.6152,-92.0964
28427,126,"Holtville",32.7753,-115.3
28428,160,"Holtwood",39.8592,-76.2955
28429,126,"Holy City",37.1569,-121.978
28430,123,"Holy Cross",62.3373,-160.547
28431,137,"Holy Cross",42.5904,-90.9624
28432,122,"Holy Trinity",32.1469,-85.0737
28433,127,"Holyoke",40.572,-102.23
28434,145,"Holyoke",46.461,-92.359
28435,138,"Holyrood",38.6095,-98.4248
28436,138,"Home",39.8704,-96.5228
28437,160,"Home",40.7661,-79.1447
28438,127,"Homelake",37.5757,-106.097
28439,126,"Homeland",33.7693,-117.111
28440,131,"Homeland",27.8034,-81.8579
28441,135,"Homer",40.0233,-87.9757
28442,136,"Homer",39.5782,-85.5783
28443,144,"Homer",42.1402,-84.8103
28444,145,"Homer",44.0218,-91.5566
28445,149,"Homer",42.3231,-96.494
28446,157,"Homer",40.2525,-82.5179
28447,132,"Homerville",31.0656,-82.7583
28448,157,"Homerville",41.0342,-82.1285
28449,131,"Homestead",25.4689,-80.4826
28450,137,"Homestead",41.7224,-91.8886
28451,148,"Homestead",48.4481,-104.595
28452,160,"Homestead",40.3948,-79.9074
28453,135,"Hometown",41.7314,-87.7263
28454,169,"Hometown",38.5329,-81.8617
28455,158,"Hominy",36.3795,-96.3895
28456,131,"Homosassa Springs",28.8033,-82.5763
28457,133,"Honaunau",19.4408,-155.902
28458,153,"Hondo",33.4439,-105.366
28459,162,"Honea Path",34.4397,-82.4387
28460,154,"Honeoye",42.7476,-77.4831
